name,highway,latitude,longitude
Brama Nizinna,bus_stop,54.3409756,18.6483116
Urząd Wojewódzki / Marszałkowski,bus_stop,54.3429129,18.6460663
Galeria Bałtycka 06,bus_stop,54.3821948,18.5968864
Galeria Bałtycka 03,bus_stop,54.3833385,18.5974351
Zabytkowa 02,bus_stop,54.3792049,18.5877636
Galeria Bałtycka 04,bus_stop,54.3814382,18.5992408
Niedźwiednik PKM 02,bus_stop,54.3774453,18.5726327
Ogrodowa 02,bus_stop,54.3694931,18.5709517
Ogrodowa 01,bus_stop,54.3714014,18.5703403
Potokowa 04,bus_stop,54.373562,18.5680845
Potokowa 03,bus_stop,54.3745162,18.5667367
Cmentarz Srebrzysko 01,bus_stop,54.3779613,18.5809158
Cmentarz Srebrzysko 02,bus_stop,54.3781588,18.579061
Niedźwiednik PKM 03,bus_stop,54.3779597,18.5746375
Brętowo PKM 04,bus_stop,54.3647341,18.572399
Brętowo PKM 03,bus_stop,54.3641212,18.573686
Chłodna 02,bus_stop,54.3433317,18.6627609
Dobra 01,bus_stop,54.341202,18.6552585
Wróbla 01,bus_stop,54.3405791,18.6579711
Akademia Muzyczna,bus_stop,54.3445251,18.6649286
Akademia Muzyczna,bus_stop,54.3449017,18.6645678
Akademia Muzyczna,bus_stop,54.3453022,18.6637565
Brama Żuławska,bus_stop,54.3474234,18.6696384
Brama Żuławska,bus_stop,54.3475021,18.6687737
Elbląska,bus_stop,54.3491443,18.6702266
Belgradzka 03,bus_stop,54.3564518,18.587263
Osiedle Barniewice,bus_stop,54.4121639,18.4514803
Saturna 02,bus_stop,54.4146221,18.4465921
Saturna 01,bus_stop,54.4149345,18.4469449
Dywizjonu 303,bus_stop,54.3931384,18.6001145
Pilotów,bus_stop,54.392333,18.5983189
Bysewo 01,bus_stop,54.3737385,18.4622929
Bysewo 02,bus_stop,54.37396,18.4626293
"Schronisko dla zwierząt ""Promyk"" 01",bus_stop,54.3691312,18.4622136
"Schronisko dla zwierząt ""Promyk"" 02",bus_stop,54.3694924,18.4617732
Centrostal 02,bus_stop,54.3655706,18.4697212
Centrostal 01,bus_stop,54.3663336,18.4676485
Instal 02,bus_stop,54.3670934,18.4666323
Unimor 01,bus_stop,54.3639751,18.4723959
Unimor 02,bus_stop,54.3642452,18.4722753
Meteorytowa 01,bus_stop,54.4113561,18.4846855
Meteorytowa 02,bus_stop,54.411283,18.4849539
Lipuska 01,bus_stop,54.3386534,18.5108712
Abrahama 01,bus_stop,54.392659,18.5835335
Kujawska 02,bus_stop,54.3764734,18.6701344
Teatr Miniatura / Radio Gdańsk 03,bus_stop,54.3758698,18.6162927
Chełm Cienista 01,bus_stop,54.3383175,18.6270746
Obrońców Wybrzeża,bus_stop,54.4088449,18.594293
Obrońców Wybrzeża 02,bus_stop,54.4091368,18.5974093
Fabryczna,bus_stop,54.3530696,18.4949305
Centrum Medycyny Inwazyjnej 01,bus_stop,54.366252,18.6195867
Centrum Medycyny Inwazyjnej 02,bus_stop,54.3662318,18.6191458
Uniwersyteckie Centrum Kliniczne 02,bus_stop,54.3666719,18.6267098
Lipowa,bus_stop,54.3394661,18.5763727
Lipowa,bus_stop,54.3399888,18.5765004
Myśliwska,bus_stop,54.3438049,18.5811039
Myśliwska,bus_stop,54.3441432,18.5819639
Pagórkowa,bus_stop,54.3450165,18.5906561
Pagórkowa,bus_stop,54.3450482,18.591468
