name,amenity,leisure,tourism,longitude,latitude
Puszczyk brunaty,,,attraction,17.0707588,51.1078219
Koziorożec syberyjski,,,attraction,17.0694291,51.1058352
Kea,,,attraction,17.0694654,51.1046606
Nutria,,,attraction,17.0721911,51.1046683
Sowa jarzębata,,,attraction,17.075796,51.1032515
Pantera mglista,,,attraction,17.0740006,51.1057516
Kapibara,,,attraction,17.0719565,51.106028
Edredon,,,attraction,17.0727428,51.1043931
Jan Stanienda,,,,17.0264832,51.1131885
,,,attraction,17.0873369,51.1491361
Korty Tenisowe,,sports_centre,,17.01367220024873,51.073674540092085
ZOO Wrocław,,,zoo,17.075030807211245,51.104114976120094
Wrocławska Fontanna,fountain,,attraction,17.078837709765935,51.10868890346904
"Stadion Sportowy ""Zakrzów""",,sports_centre,,17.121759574449865,51.163570743174674
"Stadion Sportowy ""Pawłowice""",,sports_centre,,17.107926308201385,51.163754657514076
Ogród Botaniczny,,garden,attraction,17.04734345523567,51.11599636677185
,,,,17.000876817167402,51.05547931776608
Stadion Sztabowa,,stadium,,17.02129505855657,51.085729397229194
,,,attraction,17.017574624033944,51.08531436367081
Wrocławski Teatr Pantomimy im. Henryka Tomaszewskiego,theatre,,,17.020369208000055,51.08048116689684
Pływalnie kryte WKS „Śląsk”,,sports_centre,,17.00052233127215,51.080946912009885
Centrum Aktywności Mieszkańców „Gniazdo”,community_centre,,,17.101970367780908,51.10683013788606
Pawian masajski,,,attraction,17.071139826163996,51.105491183897996
Aleksander hrabia Fredro,,,attraction,17.03130561232004,51.10965543025354
Wrocławskie Centrum SPA,,sports_centre,,17.03489868054534,51.10572012315376
Teatr Polski – Scena Kameralna,theatre,,,17.032229137471557,51.106006242293866
Szympans,,,attraction,17.071526326994395,51.10492118455415
Akwarium,,,attraction,17.072327426127234,51.10429127866851
Hala Sportowa,,sports_centre,,17.073289004253933,51.11112719376808
Kryta Pływalnia AWF Wrocław im. prof. dra hab. Bogdana Czabańskiego,,sports_centre,,17.098109158945753,51.11544192546233
Wrocławski Teatr Współczesny,theatre,,,17.029223337965718,51.112194494214194
Hala Sportowa Kosynierka,,sports_centre,,17.02399117170569,51.11748413004586
Galeria Nowy Złoty,,,gallery,17.056497096667982,51.11917606440382
WroX Gym,,sports_centre,,17.08315077292083,51.12493036530398
Centrum Reanimacji Kultury,arts_centre,,,17.033612339621286,51.12195915981742
Flow Climbing Space,,sports_centre,,17.06349893569889,51.134628436413124
Sportwerk,,sports_centre,,16.9726077495986,51.139385604417534
CAL Duosfera,community_centre,,,17.030329440946492,51.138781811023094
"Centrum Kultury ""Agora""",arts_centre,,,17.021531829006182,51.1348781680897
Lodowisko,,ice_rink,,17.074955163357615,51.131945592160164
,,sports_centre,,17.050903405121502,51.14564902133172
Stadion Oporowska,,stadium,,16.99678982607485,51.095997617879426
Stadion Leśnica,,stadium,,16.878580591382775,51.1443906981075
,,track,,16.879055956161714,51.144226307650015
,,sports_centre,,16.996837424296544,51.09582390019772
,,sports_centre,,16.997214556890587,51.090646255101895
Tarczyński Arena,,stadium,,16.943805775097292,51.14114421952555
,,track,,17.07695881628045,51.13258326849713
Stadion Sportowy Oławka,,sports_centre,,17.062392772695013,51.09842485952466
Park linowy,,sports_centre,,17.076784199674933,51.10226318262571
Labirynt,,,attraction,17.07283169182571,51.062510523512714
,,sports_centre,,17.04021483597068,51.094422668489514
,,track,,16.954415599999997,51.13701915
,,track,,17.021381949376458,51.0856602327999
Lodowisko Spiska,,ice_rink,,17.030516806818756,51.0850662030148
Stadion Olimpijski,,stadium,,17.096666024155954,51.11953953722914
Żaby zielone,,,attraction,17.072192202820354,51.10371689343683
Świetlica,community_centre,,,16.90949114303794,51.05117411173107
"Wrocławski Klub ""Anima""",community_centre,,,16.970336153848315,51.13506979200012
Ogród Ossolineum,,garden,attraction,17.036564776527563,51.1134340116987
,,sports_centre,,17.09012674760019,51.08210769713279
WCT Spartan,,sports_centre,,17.096997076461705,51.10977541878502
HOW Rancho,,sports_centre,,17.080604833435267,51.097259808163614
Orlik 2012,,sports_centre,,17.052832983211264,51.17233317131063
Ogród Japoński,,garden,attraction,17.080021918141085,51.109935152208244
,,sports_centre,,17.071946202034805,51.11183296719647
,fountain,,attraction,17.03412362860406,51.113860245510054
Mur ze strzelnicami,,,attraction,16.901234605698434,51.057363605149455
Bastion Ceglarski,,,attraction,17.045387461661104,51.111415298330414
Narodowe Forum Muzyki,theatre,,,17.026480170674798,51.10699404536502
,,track,,16.9539322,51.137224450000005
,,track,,16.953031199999998,51.145790749999996
,,track,,16.953085299999998,51.14568345
Wrocławski Welodrom im. Wernera Józefa Grundmanna,,sports_centre,,17.029721139598323,51.15757325330842
"Kompleks hotelowo-rekreacyjny ""Gem""",,sports_centre,,17.070614071089032,51.12637160914485
,,,attraction,17.0377624129413,51.112601648659904
,,track,,17.01924734599961,51.109900913067875
Iglica,,,attraction,17.075415996839784,51.10753218742263
,,track,,17.043915647355213,51.0791027591928
,,track,,17.044220864119143,51.079237550030435
Klub Fitness Academy Rogowska,,sports_centre,,16.95350292906023,51.118110860449335
,,track,,17.0613145,51.1380322
Centrum Kreatywności Talent,community_centre,,,17.04632618738892,51.12328937536457
