name,highway,longitude,latitude
Zarzecze 01,bus_stop,19.8885393,50.0766143
Piekary Centrum,bus_stop,19.7945767,50.0229361
Piekary Centrum,bus_stop,19.7957001,50.0238649
Piekary Sklep,bus_stop,19.7975413,50.0261271
Piekary Sklep,bus_stop,19.7973293,50.0261702
Piekary Korea,bus_stop,19.8011564,50.0290477
Piekary Korea,bus_stop,19.8009505,50.0290881
Piekary Na Brzegu,bus_stop,19.8072008,50.0295069
Piekary Na Brzegu,bus_stop,19.8068565,50.029539
Zabierzów Eximius Park,bus_stop,19.8241412,50.1065788
Zabierzów Eximius Park,bus_stop,19.8241448,50.106752
Kryspinów Sanka,bus_stop,19.786679,50.0419622
Dożynkowa 01,bus_stop,19.9460034,50.1024075
Dożynkowa 02,bus_stop,19.946061,50.102572
Witkowice Nowe 02,bus_stop,19.9440284,50.1054306
Pasternik 02,bus_stop,19.8682296,50.0986637
Starego Wiarusa 02,bus_stop,19.910575,50.1001861
Witkowice 03,bus_stop,19.9430533,50.1085993
Witkowice 02,bus_stop,19.9432659,50.1087719
Pachońskiego P+R 04,bus_stop,19.9296418,50.0948589
Ojcowska Wągroda 01,bus_stop,19.883171,50.0971502
Głowackiego 01,bus_stop,19.9070428,50.0752942
ZOO 01,bus_stop,19.855479,50.0550613
,bus_stop,19.943021,50.1009068
Zielińskiego 02,bus_stop,19.9140159,50.0474855
Jubilat 03,bus_stop,19.9271343,50.0565214
Park Decjusza 02,bus_stop,19.8692357,50.0670597
Park Decjusza 01,bus_stop,19.869922,50.0669796
Kasztanowa 02,bus_stop,19.8661698,50.0649833
Kasztanowa 01,bus_stop,19.865517,50.0652415
Górka Narodowa P+R 03,bus_stop,19.9651215,50.105633
Górka Narodowa P+R 02,bus_stop,19.9643215,50.1050086
Kryspinów,bus_stop,19.7983226,50.0416263
Wodociągi 01,bus_stop,19.8411984,50.0418694
Bielany Obwodnica 02,bus_stop,19.8118407,50.0418456
Bielany Obwodnica 01,bus_stop,19.8081897,50.0433339
Kryspinów,bus_stop,19.7944787,50.0437174
Bielańskie Skały 02,bus_stop,19.8514498,50.0440654
Bielańskie Skały 01,bus_stop,19.8508578,50.0441357
Powstańców Magazyny 02,bus_stop,20.0017581,50.1061126
Podgórze SKA 05,bus_stop,19.9624507,50.0424916
Cechowa 01,bus_stop,19.9709678,50.0068852
Os. Gotyk 01,bus_stop,19.9643928,50.0998544
Banacha 03,bus_stop,19.9638686,50.1015616
Łęczycka 01,bus_stop,20.0062362,50.0928697
Łęczycka 02,bus_stop,20.0065286,50.0928557
Os. Złotego Wieku 04,bus_stop,20.004112,50.0938929
Węgrzce Magiczne Wzgórze,bus_stop,19.9751393,50.1137262
Węgrzce Magiczne Wzgórza,bus_stop,19.9740699,50.1142531
Nowy Bieżanów Południe 02,bus_stop,20.0154229,50.0126095
Skawina Samborek Most,bus_stop,19.8109539,49.9888275
Lubocza Bugaj 01,bus_stop,20.075101,50.0923151
Lubocza Bugaj 02,bus_stop,20.0759456,50.0920891
Cmentarz Grębałów 01,bus_stop,20.0702381,50.0911269
Cmentarz Grębałów 02,bus_stop,20.0703199,50.0910594
Darwina 06,bus_stop,20.0604783,50.0901057
Darwina 05,bus_stop,20.0595327,50.0904386
Skośna 02,bus_stop,19.8984225,50.0111752
Skotniki 02,bus_stop,19.873888,50.0067166
Rzepichy 01,bus_stop,19.8357889,50.0622777
Rzepichy 02,bus_stop,19.835563,50.0623901
Chełm 04,bus_stop,19.8461828,50.0678596
Chełm 02,bus_stop,19.8465941,50.0675444
Chełm 01,bus_stop,19.8472514,50.067786
Kopalina 02,bus_stop,19.8607219,50.0659119
Kopalina 01,bus_stop,19.8619941,50.0658069
Zielony Dół 01,bus_stop,19.8562554,50.0667439
Zielony Dół 02,bus_stop,19.8556295,50.0667363
Chełmska 02,bus_stop,19.8410978,50.0639163
Chełmska 01,bus_stop,19.841047,50.0637045
Panieńskich Skał 02,bus_stop,19.8635335,50.0685861
Panieńskich Skał 01,bus_stop,19.8647209,50.0685354
Grabowa 02,bus_stop,19.8588597,50.0697247
Grabowa 01,bus_stop,19.8593004,50.0697064
Bałuckiego 01,bus_stop,19.9258888,50.0496526
Zielińskiego 01,bus_stop,19.9126326,50.0471525
Puszkarska 02,bus_stop,19.9492198,50.0260412
Cmentarz Olszanica 04,bus_stop,19.823742,50.0676318
Plac Bohaterów Getta 01,bus_stop,19.9547739,50.0466189
Plac Bohaterów Getta 02,bus_stop,19.9553778,50.046432
Kapelanka 06,bus_stop,19.9204431,50.0454268
Różyckiego,bus_stop,19.9100185,50.0888224
Lindego 03,bus_stop,19.8706269,50.080053
Zabawa,bus_stop,20.0897134,49.9941864
Rączna Osiedle,bus_stop,19.7554395,50.0013639
Dąbrowa Szlachecka Krzyż,bus_stop,19.7513504,49.9985855
Dąbrowa Szlachecka Krzyż,bus_stop,19.7511558,49.998409
Rączna Osiedle,bus_stop,19.7556678,50.0012258
Cholerzyn Skrzyżowanie,bus_stop,19.7620739,50.0579705
Balice Olszanica Bory,bus_stop,19.8041161,50.0627198
Balice Remiza,bus_stop,19.7912058,50.0867598
Balice Olszanica Bory,bus_stop,19.8038864,50.0616574
Olszanica Ogródki Działkowe 02,bus_stop,19.8180198,50.0642009
Olszanica Bory 01,bus_stop,19.8058499,50.0617855
Olszanica Bory 02,bus_stop,19.8050461,50.0621496
Cmentarz Olszanica 01,bus_stop,19.8244355,50.0675766
Leśmiana 01,bus_stop,19.832925,50.0681489
Olszanica Ogródki Działkowe 01,bus_stop,19.8186248,50.0643495
Cmentarz Olszanica 02,bus_stop,19.8237606,50.0675926
Olszanica Kapliczka 01,bus_stop,19.8282373,50.0680466
Olszanica Kapliczka 02,bus_stop,19.8287232,50.0682109
Raczkiewicza 01,bus_stop,19.8375915,50.0687377
Balice Medweckiego,bus_stop,19.8017787,50.0692603
Kraków Airport,bus_stop,19.8001467,50.0717019
Balice I,bus_stop,19.8081719,50.0766539
Raczkiewicza 02,bus_stop,19.8372626,50.0688613
Aleksandrowice Centrum,bus_stop,19.7639797,50.0811701
Aleksandrowice Centrum,bus_stop,19.7640974,50.0812659
Aleksandrowice Osiedle,bus_stop,19.7691279,50.0815519
Aleksandrowice Osiedle,bus_stop,19.7692525,50.081708
Balice Winna Góra,bus_stop,19.7767801,50.0825743
Balice Autostrada,bus_stop,19.8091843,50.0864658
Balice Remiza,bus_stop,19.7911386,50.0866464
Balice Winna Góra,bus_stop,19.7761911,50.0825778
Balice Szkoła,bus_stop,19.7902369,50.0836554
Balice Instytut Zootechniki,bus_stop,19.788966,50.0838715
Balice Autostrada,bus_stop,19.8071575,50.0842158
Balice Szkoła,bus_stop,19.7938812,50.0848833
Balice Autostrada,bus_stop,19.8041685,50.0849413
Rząska Podkamycze,bus_stop,19.8294366,50.0914665
Szczyglice Autostrada,bus_stop,19.8154081,50.093052
Szczyglice,bus_stop,19.8038414,50.0928458
Szczyglice,bus_stop,19.8046019,50.0932852
Szczyglice Dom Kultury,bus_stop,19.8081724,50.0936551
Skała Kmity,bus_stop,19.8046005,50.0971895
Modlniczka Mała,bus_stop,19.8367036,50.1072786
Zabierzów Rzemieślnicza,bus_stop,19.8256385,50.1091271
Modlniczka Trzcie,bus_stop,19.8393131,50.1094543
Modlniczka Willowa,bus_stop,19.8572002,50.1151627
Modlniczka Willowa,bus_stop,19.8570273,50.115183
Modlniczka Dworska,bus_stop,19.8547797,50.1198055
Modlniczka Dworska,bus_stop,19.8546151,50.1199336
Mydlniki Granica Miasta,bus_stop,19.8369722,50.090217
Szczyglice Autostrada,bus_stop,19.8155127,50.0929129
Skała Kmity,bus_stop,19.8052909,50.0982037
Zabierzów Kmity,bus_stop,19.8163814,50.1073307
Modlniczka Mała,bus_stop,19.8351439,50.1083873
Rząska Autostrada,bus_stop,19.8358909,50.1054872
Modlniczka Mała,bus_stop,19.837848,50.1077601
Zabierzów Rzemieślnicza,bus_stop,19.8264509,50.1090763
Modlniczka Trzcie,bus_stop,19.8394834,50.1094338
Szczyglice,bus_stop,19.8039426,50.0939934
Zabierzów Willowa,bus_stop,19.8101585,50.1122289
Węgrzce Sudół,bus_stop,19.9853269,50.1072895
Węgrzce Centrum Medyczne,bus_stop,19.9683601,50.1165891
Węgrzce B4,bus_stop,19.9809355,50.1090899
Węgrzce B1,bus_stop,19.9909995,50.1100051
Węgrzce Sudół,bus_stop,19.9849228,50.1072145
Węgrzce Centrum Medyczne,bus_stop,19.9679231,50.116663
Węgrzce B4,bus_stop,19.9811279,50.1087826
Dunikowskiego 06,bus_stop,20.0169357,50.0910834
Dunikowskiego 05,bus_stop,20.0168217,50.0906646
TK BUS Nowa Huta > Wieliczka,bus_stop,20.0213722,50.0932234
Liszki Krzyżówka,bus_stop,19.7591166,50.0352566
Liszki Krzyżówka,bus_stop,19.7575318,50.0347191
Bielany 01,bus_stop,19.8199383,50.0433643
Skawina Rzepnik,bus_stop,19.8378908,49.983463
Płaszów Tunel,bus_stop,19.9789794,50.0352531
Żyzna 01,bus_stop,19.8850397,49.9828611
Nałkowskiej 01,bus_stop,19.8746216,49.9808605
Skawina Rzepnik,bus_stop,19.8372018,49.9828033
Libertowska 01,bus_stop,19.889438,49.9834074
Petrażyckiego Osiedle 02,bus_stop,19.8954127,49.9843109
Libertowska 02,bus_stop,19.8900732,49.9837207
Podgaje 01,bus_stop,19.9026911,49.9859545
Kłuszyńska 02,bus_stop,19.913812,49.9874941
