name,shop,amenity,longitude,latitude
Orlen,convenience,,22.577079319282298,51.22053599677779
,convenience,,22.514397410223772,51.23069604300754
Groszek,convenience,,22.596383518877335,51.19212173232232
Felicity,mall,,22.61413561707179,51.23212917546146
,convenience,,22.51227199803132,51.23058477893417
Biedronka,supermarket,,22.479205525368002,51.22621470802249
Biedronka,supermarket,,22.595230555423118,51.24200993553029
"Targ ""Bronowice""",,marketplace,22.591618732311765,51.23279578190662
Sklep spożywczy,convenience,,22.59516964718238,51.19557194660067
Żabka,convenience,,22.603955900000003,51.2541479
Targ osiedlowy,,marketplace,22.544349961625393,51.26288403511508
Orlen,convenience,,22.585382550000002,51.23368355
Selgros,supermarket,,22.47848688889329,51.22763425420187
Lena,convenience,,22.58901154321988,51.23644522419855
Aldi,supermarket,,22.59809425189093,51.20618798523148
Biedronka,supermarket,,22.589564237985197,51.24056223277773
Garmażerka BiM,convenience,,22.52131155563882,51.229109929331734
Lidl,supermarket,,22.57396596510235,51.268947490215375
,,marketplace,22.52378818553255,51.22893014342519
Barom Sklep Spożywczo Przemysłowy,supermarket,,22.57998523863882,51.22086737399823
Słoneczny,convenience,,22.58637415,51.18109715
Biedronka,supermarket,,22.571256813777683,51.20840442599785
Stokrotka,supermarket,,22.631276770846696,51.205889914063185
Sklep spożywczy,convenience,,22.504226838566364,51.230705582139564
Biedronka,supermarket,,22.576101356304417,51.24918933076842
VIVO!,mall,,22.57627462858206,51.249627343230884
Targowisko miejskie Sławin,,marketplace,22.521006774527542,51.26740449708878
Delikatesy,convenience,,22.594875649155835,51.26100713064521
Olimp I,mall,,22.570983784056722,51.265965014510996
Olimp II,mall,,22.57090684306846,51.26693670774459
Park Lotnicza,mall,,22.586625713248594,51.234217397405914
Stokrotka Optima,supermarket,,22.512710060205475,51.24584220287895
Stokrotka,supermarket,,22.501782386250184,51.24749837707618
"Market ""Zana 64""",convenience,,22.54112417870003,51.235036976396145
Żabka,convenience,,22.496454529191908,51.224328005302176
,convenience,,22.571834987810234,51.251703261804195
Biedronka,supermarket,,22.601144017815898,51.24956927105543
Lidl,supermarket,,22.536366818107126,51.256186421652785
