name,shop,amenity,longitude,latitude
Sklep spożywczo-monopolowy,convenience,,20.9300132,52.2029212
,,,21.0271573,52.3001644
,convenience,,20.9174449,52.2238818
Lewiatan,convenience,,21.0237862,52.2023765
Carrefour Express,convenience,,21.0399206,52.2263995
,,,20.9136405,52.2281777
,,,20.9149037,52.2282776
,,,20.9135883,52.2284242
,,,20.9148523,52.2285198
,,,20.9140373,52.2285906
,,parking_entrance,21.0399375,52.153821
Biedronka,supermarket,,20.910559,52.2282841
,,,21.0158739,52.1893259
,,,21.0091601,52.1932851
,,,21.009608,52.1933617
Żabka,convenience,,20.9271165,52.2839585
,convenience,,20.9145018,52.2623085
Top Market,supermarket,,20.9574495,52.2677256
Żabka,convenience,,21.0595396,52.3160528
Delikatesy Organic,supermarket,,21.0005722,52.1752812
Żabka,convenience,,21.0007807,52.1756213
Żabka,convenience,,20.9994541,52.1749669
Lewiatan,convenience,,20.9537037,52.2767826
,,,21.0202881,52.2122617
,,,21.0189799,52.2125882
,,parking_entrance,21.0188615,52.2128172
,,,21.0206633,52.2130819
Lidl,supermarket,,20.9762619,52.234969
,,,21.0026577,52.2286911
,,,21.0038509,52.2288259
Żabka,convenience,,20.9513776,52.2812467
Żabka,convenience,,20.9319305,52.2605514
,,,21.113925,52.2906932
,,,21.1132203,52.2909629
,,,21.113242,52.290807
Arkada,convenience,,20.9561765,52.2762681
Delikatesy Centrum,convenience,,20.9940919,52.2617545
Mini Delikatesy Pat&Pat,convenience,,20.9425793,52.349077
,,,21.0323037,52.2830139
Biedronka,supermarket,,21.0945747,52.2469712
Biedronka,supermarket,,21.170717,52.2519958
mrówka,supermarket,,21.1614998,52.2425177
Carrefour Express,convenience,,20.9422023,52.3320289
Alkohole24h,convenience,,21.096826,52.2472438
Żabka,convenience,,21.0532791,52.1447032
Biedronka,supermarket,,21.0572713,52.3013443
Carrefour Express,convenience,,20.9171331,52.276723
Żabka,convenience,,20.9651999,52.2473141
Żabka,convenience,,20.9212006,52.28161
,convenience,,20.9691064,52.2644182
Carrefour Express,convenience,,20.9963106,52.260303
Żabka,convenience,,20.9924427,52.2617654
Stokrotka,supermarket,,21.0453122,52.292526
Żabka,convenience,,20.9295304,52.2335902
Żabka,convenience,,20.9898962,52.2356954
Mlekovita,supermarket,,20.978867,52.3021375
Żabka,convenience,,20.9364662,52.2218231
Żabka,convenience,,21.0896776,52.2249798
Blask,convenience,,21.1642944,52.2042287
Biedronka,supermarket,,20.9965483,52.2448957
,,,20.9631474,52.2672036
Żabka,convenience,,21.0616438,52.135043
Biedronka,supermarket,,20.9157514,52.2247724
,,,20.9149168,52.2282158
,,parcel_locker,20.9711482,52.3200887
Mini Delikatesy,convenience,,20.8936953,52.2496061
