name,shop,amenity,longitude,latitude
Olimpia,clothes,,18.551872910702045,54.475753174102174
La Mania,clothes,,18.55194260883027,54.47463829495958
S'portofino,clothes,,18.55263114958507,54.474462883484314
Pennyblack,clothes,,18.55249594922849,54.47458524952905
Dorota,hairdresser,,18.551288921505588,54.47548198550013
Aviators Concept Store,clothes,,18.552052597922728,54.4749417133933
Bizuu,clothes,,18.552746218092153,54.474347734269664
Pure Fitness,,,18.55173460639931,54.47441114258745
Quiksilver,clothes,,18.551263432070563,54.475316435579714
Jungle Chic,clothes,,18.551418589598484,54.47506238957032
Witek Home,furniture,,18.553015448306766,54.47349956166997
,,,18.5527435592786,54.47374368053189
Henry Moor,clothes,,18.55168049460361,54.47563969998295
COS,clothes,,18.551559108448362,54.47480617539994
Stefanel,clothes,,18.55288136868658,54.474210473963495
,,,18.55140735472021,54.475579699857754
Taranko,clothes,,18.552419465280277,54.4739705532416
Tiffi,clothes,,18.551980741238868,54.47520327397381
Tommy Hilfiger,clothes,,18.552303336125238,54.47434784651311
Tommy Hilfiger,clothes,,18.55282492057608,54.47428743257864
Tempur,bed,,18.55156712191449,54.47587184718026
Tatuum,clothes,,18.55210321868638,54.474531445795215
Vistula/Wólczanka,clothes,,18.55144202345158,54.47570048110007
Scarlet,clothes,,18.55183771651019,54.47562703831259
,,,18.552185335978734,54.47463486310642
,,toilets,18.552245831101512,54.474247619678266
,,,18.55190377865319,54.47469563399085
iSpot,mobile_phone,,18.552987065204466,54.473826683094956
,,toilets,18.551231878369798,54.47562648222676
Kraina Szczęścia,toys,,18.552949269816867,54.47391294099708
,convenience,,18.519015697880413,54.47689401197164
,convenience,,18.501726134359114,54.4700570901422
,convenience,,18.501692365107996,54.469920478172625
,convenience,,18.474784660908494,54.558541941638
Pod Żaglami,convenience,fuel,18.534840543992324,54.49700787255286
Biedronka,supermarket,,18.514327518005018,54.548356467068764
Nasz Sklep,convenience,,18.48674415809209,54.53009416328445
Biedronka,supermarket,,18.436268672819622,54.48224672629044
Żabka,convenience,,18.512227808174,54.4981039549975
Lidl,supermarket,,18.422352167091713,54.56579326602285
,,marketplace,18.53780354553286,54.48437422012252
Shell,convenience,fuel,18.45472543756835,54.55024915344732
Biedronka,supermarket,,18.50865128214088,54.49161829620122
abc,convenience,,18.529424106112554,54.55140639168573
Biedronka,supermarket,,18.43404159864075,54.49962015069644
Biedronka,supermarket,,18.456493651759764,54.49970102256919
,convenience,,18.507967807122377,54.56185563039615
Lidl,supermarket,,18.425711760856863,54.49058503451343
,convenience,,18.484114250000005,54.5579913
Biedronka,supermarket,,18.450383286490183,54.461622045910794
Biedronka,supermarket,,18.52999242404681,54.489004731262426
Żabka,convenience,,18.496612241351034,54.529715374777076
Rainbow Tours,travel_agency,,18.551462801659575,54.47516707883486
Lidl,supermarket,,18.502489012041732,54.56296295168144
Lidl,supermarket,,18.49637117978138,54.57991341986542
