name,shop,amenity,latitude,longitude
Kaufland,supermarket,,53.1312918063659,23.134032564304942
M Park,mall,,53.13210125517719,23.13450178774668
Hala Madro,,marketplace,53.13568452143792,23.13317541676898
Bazar Drobnych Kupców,,marketplace,53.15385822992743,23.12213075291888
,,marketplace,53.15441340925901,23.163463176665978
Lidl,supermarket,,53.14541718181096,23.15923757237505
Lidl,supermarket,,53.1504554530828,23.113587219871555
Moya,convenience,,53.1763192999443,23.18762360363278
Arhelan,supermarket,,53.09845997404757,23.227981662922407
Stokrotka,supermarket,,53.162298917509744,23.201506853109585
Lidl,supermarket,,53.15612501713035,23.19635098679288
Bałagan,convenience,,53.1183441850588,23.186853451088353
"Bazarek ""Piaski""",,marketplace,53.12742335727281,23.15933716617605
Chorten,convenience,,53.140858349075884,23.138284981933126
ALDI,supermarket,,53.143141709681196,23.1297329484419
Lidl,supermarket,,53.12985785073715,23.073233755007667
Biedronka,supermarket,,53.16076164590072,23.123382390500254
Lidl,supermarket,,53.13938376444569,23.149823547272053
ALDI,supermarket,,53.133803220739146,23.087835863574966
,mall,,53.13624996384076,23.130182408415966
ALDI,supermarket,,53.159692600111015,23.199387448658403
