name,amenity,leisure,tourism,latitude,longitude
Punkt Kultury,community_centre,,,51.2387237,22.5788111
Maryja z Dzieciątkiem,,,artwork,51.2469899,22.5440493
Po prostu Fajne Miejsce,community_centre,,,51.2374758,22.5223467
Baza,community_centre,,,51.2268465,22.583791
Figura św. Pawła,,,artwork,51.2477802,22.560641
Figura św. Piotra,,,artwork,51.2477878,22.5609126
lubelski lipiec 1980,,,artwork,51.2284624,22.5645341
Pomnik św. Katarzyny Aleksandryjskiej,,,artwork,51.2285008,22.5645621
Ksylofon,,,artwork,51.2368613,22.5604773
,,,artwork,51.2332852,22.5646893
,,,artwork,51.2491488,22.5596744
Kto pije i pali ten nie ma robali.,,,artwork,51.2513856,22.5596122
,,,artwork,51.2450638,22.5376467
Ciuchcia w Zemborzycach,,,artwork,51.1717028,22.5083936
Tytoniarka,,,artwork,51.2194882,22.5558196
Schron,,sports_centre,,51.2207519,22.556879
Prusa 2 Przestrzeń Młodych,community_centre,,,51.2549874,22.5637989
,,,artwork,51.2315207,22.5686222
Menora,,,artwork,51.2499191,22.5670169
,,,artwork,51.248418,22.5549029
taras widokowy,,,viewpoint,51.2318791,22.5674
Koziołek Łukasz,,,artwork,51.2472191,22.5692794
Compas,,,artwork,51.2680533,22.5604951
„Kopalnia blisko natury”,,,artwork,51.248687,22.5993003
,,,artwork,51.2524584,22.5821428
Galeria Saska,,,gallery,51.2484916,22.5452747
Pomnik Lecha Kaczyńskiego,,,artwork,51.2476976,22.5479245
Ptaki,,,artwork,51.2386784,22.5690016
,,,artwork,51.2386784,22.5683916
Łańcuch pokarmowy,,,artwork,51.2391423,22.5671622
Pani Natura,,,artwork,51.2389378,22.5675735
Galeria Sztuki A10,,,gallery,51.2383846,22.5566956
,,,artwork,51.2382715,22.5565448
,,,artwork,51.238256,22.556597
,,,artwork,51.2382399,22.5566483
,,,artwork,51.2382228,22.5567058
,,,artwork,51.2383258,22.556635
,,,artwork,51.2383047,22.5567111
,,,artwork,51.2382837,22.5567792
,,,artwork,51.2382754,22.5566731
,,,artwork,51.2403146,22.5459316
Powstańców Styczniowych,,,artwork,51.2410653,22.5493747
Wiersz,,,artwork,51.2443841,22.5467816
Koziołek Maciej,,,artwork,51.249374,22.5625857
Władcy Wschodu,,,artwork,51.2341269,22.5694156
Motor United,,,artwork,51.2492313,22.5044336
Miasto odchodzi,,,artwork,51.2498757,22.5703105
Wrota więzienia na Zamku z XIX w.,,,artwork,51.2505279,22.5729578
Koziołki Janek i Jurek,,,artwork,51.2505656,22.534547
Dobry Wojak Szwejk,,,artwork,51.2394401,22.4924044
Dwie Twarze,,,artwork,51.2394636,22.4917823
Plusk,,,artwork,51.2427522,22.5780259
Aleksandra Mirosław,,,artwork,51.2480159,22.5523499
1944,,,artwork,51.225477,22.6060956
Koziołek Jan,,,artwork,51.2474296,22.56515
,,,artwork,51.2364156,22.559301
,,,artwork,51.237439,22.5598583
,,,artwork,51.2386785,22.5182201
"''Kosmonauci""",,,artwork,51.2430096,22.5283724
Koło,,,artwork,51.2433313,22.5271203
Robotnice Sztuki,,,artwork,51.2404696,22.524267
"''Do Źródeł""",,,artwork,51.240447,22.5243471
Just Gym,,fitness_centre,,51.2282405,22.4835592
80 lat UMCS,,,artwork,51.2453552,22.5398388
Teatr Imaginarium,,,museum,51.2480075,22.5685295
,,,artwork,51.2513841,22.5304629
Św. Antoni z Dzieciątkiem Jezus,,,artwork,51.2323676,22.587644
Warunek cudu,,,artwork,51.2529643,22.569594
,,,artwork,51.2328502,22.5710365
Endorfina,,fitness_centre,,51.2174745,22.5470687
Mural Żołnierze Wyklęci,,,artwork,51.2041749,22.5708559
Śląsk & Motor,,,artwork,51.2377177,22.5716937
Koziołek Kryspin,,,artwork,51.2465743,22.5682529
Koziołek Wiktoria,,,artwork,51.2462315,22.561554
Koziołek Felicja,,,artwork,51.2471242,22.5680024
,,,artwork,51.2313973,22.5119327
Kosmos,community_centre,,,51.2514164,22.5282327
pracownie kultury maki,community_centre,,,51.2287336,22.5854484
Intermittencies of the Night,,,artwork,51.2473807,22.5685894
Ziemia-ziemia,,,artwork,51.2463569,22.5906068
Koziołek Jędrek,,,artwork,51.2506919,22.5712735
Koziołek Mikołaj,,,artwork,51.2482186,22.5694667
Koziolek Tereska,,,artwork,51.2479493,22.5690328
Piwnica Kata,,,attraction,51.2471448,22.5664614
Bibosz,,,artwork,51.2485662,22.5577107
Krokodyl,,,artwork,51.2612272,22.5160448
Serce Miasta,,,artwork,51.2488706,22.568119
Niemiecki nazistowski obóz koncentracyjny Majdanek,,,museum,51.22202179078119,22.598569405577038
"UMCS Akademickie Centrum Kultury i Mediów ""Chatka Żaka""",community_centre,,,51.24513273842611,22.53815878272511
Lubelski Dom Technika NOT,community_centre,,,51.2461305492462,22.549494689415297
Dom Żołnierza im. Marszałka Józefa Piłsudskiego,community_centre,,,51.24660341392566,22.55038101004578
Hala Globus im. Tomasza Wójtowicza,,sports_centre,,51.23867093715516,22.532642808481754
,,sports_centre,,51.23870389237786,22.531925942928243
,,sports_centre,,51.23857834502076,22.533456695307745
Dom Kultury LSM,community_centre,,,51.24061777545937,22.52444540906156
