name,shop,amenity,latitude,longitude
Carrefour Express,convenience,,52.276723,20.9171331
Żabka,convenience,,52.2473141,20.9651999
Żabka,convenience,,52.28161,20.9212006
,convenience,,52.2644182,20.9691064
Carrefour Express,convenience,,52.2602612,20.9962317
Żabka,convenience,,52.2617644,20.9924747
Stokrotka,supermarket,,52.2925442,21.0453287
Żabka,convenience,,52.2335902,20.9295304
Żabka,convenience,,52.235705,20.9899003
Żabka,convenience,,52.2218538,20.9364522
Żabka,convenience,,52.2249798,21.0896776
Blask,convenience,,52.2042287,21.1642944
Biedronka,supermarket,,52.2448957,20.9965483
Żabka,convenience,,52.1349631,21.0617563
Mini Delikatesy,convenience,,52.2496061,20.8936953
Żabka,convenience,,52.2521865,20.9126057
Swojskie klimaty,convenience,,52.2765202,20.953224
Carrefour Express,convenience,,52.2053619,21.0224505
Mini Sam,convenience,,52.1737365,21.029842
Biedronka,supermarket,,52.1986041,20.9754946
Top Market,convenience,,52.1931498,20.8930101
Spożywczy,convenience,,52.191633,20.8954346
Biedronka,supermarket,,52.2738384,21.0685654
Żabka,convenience,,52.1847198,21.0439252
Auchan Supermarket,supermarket,,52.1809424,21.0556747
Sklep spożywczy Mini-Max,convenience,,52.2702173,20.9546886
Żabka,convenience,,52.2711348,20.9550205
Owoce & Warzywa,convenience,,52.2826635,20.9467466
,convenience,,52.2725614,20.924345
Auchan,supermarket,,52.2546409,20.9936287
abc,convenience,,52.2724506,20.9631716
Groszek,convenience,,52.2513176,21.0358444
Żabka,convenience,,52.1451447,21.0506528
APImarket,convenience,,52.2323595,21.0826293
Chorten,convenience,,52.2325403,21.0815685
Donat,convenience,,52.2588899,20.8973869
,convenience,,52.2990362,21.0480297
Sezam,supermarket,,52.1639921,21.0708868
Ann-Mar,convenience,,52.1319232,21.1010138
Biedronka,supermarket,,52.2305134,20.9939725
Biedronka,supermarket,,52.2217662,21.0943923
Wierzejki,convenience,,52.2388863,20.9680129
Carrefour Express,convenience,,52.2721264,20.9740026
Żabka,convenience,,52.2706848,20.9755175
Żabka,convenience,,52.2604576,21.0247513
Blisko ciebie,convenience,,52.1850621,21.0438316
Carrefour Express,convenience,,52.2304166,21.0520553
Żabka,convenience,,52.1869523,21.0251598
Żabka,convenience,,52.1902133,21.0241579
Żabka,convenience,,52.2446961,21.0928123
Nabiał,convenience,,52.23682,21.0601297
Spożywczy,convenience,,52.2362441,21.0603963
Spożywczy,convenience,,52.2370934,21.0600038
Żabka,convenience,,52.2651328,20.9905943
Żabka,convenience,,52.1930227,20.9734375
Żabka,convenience,,52.2134797,21.0204399
Żabka,convenience,,52.183153,21.0083521
Top Market,convenience,,52.2509682,20.9997661
Carrefour Express,convenience,,52.2494489,20.9974453
u Kowala,convenience,,52.1280424,21.1035283
,convenience,,52.274836,20.9536703
Stokrotka Express,convenience,,52.2291178,21.0169475
,convenience,,52.13045,21.1125154
Carrefour Express,convenience,,52.1897956,20.9888044
Mokpol,convenience,,52.1936366,20.9921753
Carrefour Express,convenience,,52.1906129,20.9924163
Carrefour Express,convenience,,52.2468424,20.9471405
Stokrotka,convenience,,52.2700941,20.9751963
Żabka,convenience,,52.2271949,20.995676
Biedronka,supermarket,,52.173927,21.0034319
Lilu,convenience,,52.1500737,21.0330591
Żabka,convenience,,52.3042391,20.9903648
Żabka,convenience,,52.2608418,20.9839383
Żabka,convenience,,52.1902512,20.9002174
Żabka,convenience,,52.2429198,20.9813977
WSS Społem Wola,convenience,,52.2475258,20.9557355
Żabka,convenience,,52.2475425,20.9558289
Żabka,convenience,,52.2350606,21.0098834
Żabka,convenience,,52.2472405,21.100305
WSS Społem,supermarket,,52.2392272,20.9482169
Żabka,convenience,,52.2246802,21.0153204
abc,convenience,,52.2057255,21.0134959
Żabka,convenience,,52.2955795,21.0536552
Społem Wola,convenience,,52.2784905,20.9615971
Ernest,convenience,,52.2040873,21.0151923
Żabka,convenience,,52.2065831,21.0130855
Groszek,convenience,,52.2200681,21.0151664
Żabka,convenience,,52.2277126,21.012302
Żabka,convenience,,52.2253252,21.0139648
Mini Delikatesy,convenience,,52.2537843,21.0003413
Nadziejka,convenience,,52.2813083,20.9577692
Żabka,convenience,,52.2813838,20.9576923
Żabka,convenience,,52.2071309,21.0152788
Spożywczy,convenience,,52.344821,20.9516677
Żabka,convenience,,52.289842,20.9307614
Żabka,convenience,,52.2263506,21.0133453
Carrefour Express,convenience,,52.1741176,20.9971904
Delikatesy Centrum,convenience,,52.2417122,20.9455882
abc,convenience,,52.2663642,20.9758921
U Kuby,convenience,,52.2801293,20.9459151
Biedronka,supermarket,,52.2421725,21.0734345
abc,convenience,,52.2381071,21.0639926
Biedronka,supermarket,,52.2297303,20.9017526
Biedronka,supermarket,,52.2445654,20.9665057
Carrefour Express,convenience,,52.2746823,20.9794359
Żabka,convenience,,52.150218,21.0503795
Delikatesy U Andrzeja,convenience,,52.2730399,20.9776537
Żabka,convenience,,52.2058079,20.8935253
Biedronka,supermarket,,52.2374061,20.9819591
Żabka,convenience,,52.2024263,20.9952124
Netto,supermarket,,52.2042426,20.9959019
Żabka,convenience,,52.2019351,20.9974069
Delikatesy Organic,convenience,,52.2034186,20.9963972
Green,convenience,,52.2756023,20.9360282
Mokpol,convenience,,52.2007559,21.0104177
Jago,convenience,,52.2807733,20.9421339
Carrefour Express,convenience,,52.2429582,21.0034906
Auchan Supermarket,supermarket,,52.1624063,21.0702949
ALDI,supermarket,,52.2863873,21.0743006
Żabka,convenience,,52.2207991,20.9723176
Carrefour Express,convenience,,52.2362379,21.0084081
Carrefour Express,supermarket,,52.2074699,21.0224566
,convenience,,52.2468353,20.9469792
Afryka Shop,convenience,,52.2468292,20.9473031
Ernest,convenience,,52.1958662,21.014285
Delikatesy Centrum,convenience,,52.1622545,21.0284403
API Market,supermarket,,52.1989647,20.9088936
Żabka,convenience,,52.1949089,21.0625594
Carrefour Express,convenience,,52.2376006,21.0289105
Żabka,convenience,,52.2542065,20.9858163
Top Market,supermarket,,52.2346997,21.0046692
Biedronka,supermarket,,52.2585686,20.9722365
Pełny Koszyk,convenience,,52.2592845,20.9742842
Żabka,convenience,,52.2592398,20.9694607
,convenience,,52.2294958,21.0114516
Biedronka,supermarket,,52.1473634,21.0577647
abc,convenience,,52.2630205,20.9663625
Carrefour Express,convenience,,52.1850039,21.0676114
Delikatesy Organic,convenience,,52.2743603,21.0802425
Topaz Express,convenience,,52.2745036,21.0805317
Top Market,supermarket,,52.1614921,21.0295071
Żabka,convenience,,52.1567298,21.0779752
Norad Trade,convenience,,52.2459417,21.0696642
Carrefour Express,convenience,,52.242157,20.9226419
Top Market,supermarket,,52.2385779,20.9469739
Żabka,convenience,,52.2360298,21.0202436
Sklep spożywczo-monopolowy,convenience,,52.297307,21.0457329
Żabka,convenience,,52.2839795,20.902943
Carrefour Express,convenience,,52.2408954,20.941523
Żabka,convenience,,52.2404121,20.9418096
Żabka,convenience,,52.1401593,21.0566731
abc,convenience,,52.1795433,21.0506518
Żabka,convenience,,52.1864464,21.0646121
Delikatesy Centrum,convenience,,52.2027488,20.9490842
Eurospar,supermarket,,52.2129209,20.9554464
Żabka,convenience,,52.2369633,20.9961052
Carrefour Market,supermarket,,52.2067281,21.167562
Homepark Targówek,mall,,52.3057577,21.0777207
Lewiatan,convenience,,52.2405928,21.0844415
Żabka,convenience,,52.2191925,21.0135933
Żabka,convenience,,52.1651942,21.0715101
Sklep ogólnospożywczy Magdarynka,convenience,,52.2795625,20.956043
Żabka,convenience,,52.2317507,21.0120861
Carrefour Express,convenience,,52.2329524,21.0198722
Żabka,convenience,,52.2339133,21.0188743
Żabka,convenience,,52.2301331,21.014284
Lewiatan,convenience,,52.2463714,20.9432152
Globi,convenience,,52.3153853,21.0600144
Anka,convenience,,52.2017458,21.0203178
Żabka,convenience,,52.229504,20.9828787
Biedronka,supermarket,,52.2337856,21.0360576
Witamina,convenience,,52.2059646,21.031249
Żabka,convenience,,52.2750023,21.0492184
Żabka,convenience,,52.2412948,20.9772088
Delikatesy Centrum,convenience,,52.2369905,20.9110322
Żabka,convenience,,52.1624662,21.0714259
Żabka,convenience,,52.1583686,21.0801188
Żabka,convenience,,52.1599533,21.078532
Żabka,convenience,,52.2373498,20.9949502
Żabka,convenience,,52.225844,20.9525636
Żabka,convenience,,52.1429475,21.0350751
Żabka,convenience,,52.1659419,21.0742619
Żabka,convenience,,52.2329832,20.9958176
Żabka,convenience,,52.2206472,21.0131411
FRAC,supermarket,,52.232128,20.9778052
Żabka,convenience,,52.3437618,21.0534107
Danusia,supermarket,,52.2271253,21.0220496
