name,amenity,leisure,tourism,latitude,longitude
Widok na Suchanino,,,viewpoint,54.360484,18.597072
,,,viewpoint,54.3562966,18.6435363
Lechia,,,artwork,54.3203663,18.6336243
,,,viewpoint,54.3482469,18.5686586
Stacja I,,,artwork,54.3678174,18.544426
Stacja II,,,artwork,54.3678391,18.5442022
Stacja III,,,artwork,54.3678629,18.5439801
Stacja IV,,,artwork,54.367893,18.5437161
Stacja V,,,artwork,54.3680143,18.5434022
,,,artwork,54.3673172,18.544346
Stacja XIV,,,artwork,54.367406,18.5440849
Stacja XIII,,,artwork,54.3674822,18.5438335
Stacja XII,,,artwork,54.3675605,18.5435592
Stacja XI,,,artwork,54.367664,18.5432363
Stacja X,,,artwork,54.3677525,18.5430143
Stacja IX,,,artwork,54.3678759,18.5427268
Stacja VIII,,,artwork,54.3680414,18.5425275
Stacja VI,,,artwork,54.3681796,18.5431283
Stacja VII,,,artwork,54.3682795,18.5429979
,,,artwork,54.3670142,18.5462285
Afterlife,,fitness_centre,,54.4067503,18.5776032
Dom Gdańskiego Browarnika,,,museum,54.3547076,18.6598965
,,,artwork,54.3603306,18.6610939
Husarz,,,artwork,54.3630114,18.6509327
,,,artwork,54.4201784,18.5798509
Hedonia Sport,,sports_centre,,54.3817317,18.6417855
Muzeum Inkluzji w Bursztynie,,,museum,54.3953312,18.5763608
Україна бореться!,,,artwork,54.3811207,18.6012446
No more time,,,artwork,54.3545124,18.552529
Przedwiośnie,,,artwork,54.411147,18.5609376
,,,artwork,54.3973769,18.5983995
Relikty Mostu Weisera,,,attraction,54.3825791,18.5769117
,,sports_centre,,54.4042145,18.5874701
Oblackie Centrum Kultury,arts_centre,,,54.3543992,18.6468391
,,,viewpoint,54.4079748,18.660575
,,fitness_centre,,54.4069762,18.621576
,,fitness_centre,,54.4086439,18.6203295
,,fitness_centre,,54.4065565,18.6243222
Koral,,,viewpoint,54.3934366,18.5346889
,,,artwork,54.4206756,18.5699388
Niobe,,,artwork,54.411383,18.560748
,,,artwork,54.4122515,18.5601247
