name,power,man_made,latitude,longitude
,substation,,52.2710936,20.9261642
,substation,,52.2748907,20.9615
,substation,,52.2711449,20.9568619
,substation,,52.2700194,20.9565337
,substation,,52.2760982,20.9576616
,substation,,52.2657036,20.9486543
,substation,,52.2696125,20.9488022
,substation,,52.269426,20.9479762
,substation,,52.2704285,20.9472478
,substation,,52.2706809,20.9426734
,substation,,52.2713734,20.9418991
,substation,,52.2724131,20.9353279
,substation,,52.2715635,20.9359762
,substation,,52.2737655,20.9368109
,substation,,52.2731041,20.9376587
,substation,,52.2741944,20.9385485
,substation,,52.2735182,20.939391
,substation,,52.272202,20.94109
,substation,,52.2647799,20.9494182
,substation,,52.1720868,21.0544509
,substation,,52.1730032,21.0518979
,substation,,52.173819,21.0483808
,substation,,52.1740755,21.0589631
,substation,,52.2558278,21.0411109
,substation,,52.2197971,20.9007495
,substation,,52.2097783,20.9948767
,substation,,52.2076075,21.0195363
,substation,,52.2559981,20.9199904
,substation,,52.2784417,20.9653189
,substation,,52.1490534,21.0220112
,substation,,52.1339453,21.0664494
,substation,,52.1348668,21.0679365
,substation,,52.1337968,21.0683059
,substation,,52.2052521,21.0201099
,substation,,52.2048363,21.0301598
,substation,,52.2357447,20.999153
,substation,,52.1758667,21.0010031
,substation,,52.2353058,21.0075487
,substation,,52.2186102,21.0072056
,substation,,52.218472,21.0100225
,substation,,52.2189014,21.0197687
,substation,,52.1846956,21.034961
,substation,,52.2261125,21.1416001
,substation,,52.130719,21.064805
,substation,,52.1306722,21.0618428
,substation,,52.2226495,21.0145402
,substation,,52.2708589,20.9456251
,substation,,52.2708457,20.9445498
,substation,,52.2245956,21.070827
,substation,,52.224254,21.1014537
,substation,,52.226929,21.0951612
,substation,,52.2258181,21.0937456
,substation,,52.1502322,21.0359407
,substation,,52.1489656,21.037314
,substation,,52.1496454,21.0346078
,substation,,52.1489728,21.0360423
,substation,,52.1480724,21.0388859
,substation,,52.1472919,21.0381675
,substation,,52.1480237,21.0409711
,substation,,52.1475477,21.0401467
,substation,,52.1490037,21.0392586
,substation,,52.1509943,21.0372782
,substation,,52.1507143,21.039138
,substation,,52.1512447,21.0402014
,substation,,52.2323973,20.9782199
,substation,,52.2351686,20.9774677
,substation,,52.1544845,21.0359201
,substation,,52.2257236,21.0344848
,substation,,52.2331277,21.0326437
,substation,,52.2349182,21.0301299
,substation,,52.2383569,21.0300483
,substation,,52.2379847,21.0321958
,substation,,52.1773363,21.0180517
,substation,,52.1771788,21.0185672
,substation,,52.1714376,21.0163536
,substation,,52.1713991,21.0163593
,substation,,52.1722497,21.0130127
,substation,,52.2332934,21.0110867
,substation,,52.2330726,21.0115451
,substation,,52.1555905,21.0314101
,substation,,52.1461226,21.0450651
,substation,,52.145507,21.0452353
,substation,,52.1488857,21.0429044
,substation,,52.1507956,21.0456321
,substation,,52.1517866,21.0441231
,substation,,52.152626,21.0443226
,substation,,52.1519657,21.0455578
,substation,,52.1511307,21.0228106
,substation,,52.1536991,21.010852
