name,shop,amenity,latitude,longitude
Delikatesy Szyneczka,convenience,,50.2542863,19.0084563
Lewiatan,convenience,,50.2560474,19.0165034
Żabka,convenience,,50.2659495,18.9955396
Żabka,convenience,,50.2544896,19.0407841
Żabka,convenience,,50.2770022,19.002792
Żabka,convenience,,50.2552413,19.0371737
,supermarket,,50.2250909,18.9901493
Żabka Nano,convenience,,50.2646521,19.0257923
Żabka,convenience,,50.2573586,19.0357224
Delikatesy Kubik,convenience,,50.2582678,19.0404321
Bogucicka,convenience,,50.2572823,19.0351885
Żabka,convenience,,50.2502681,19.0160036
Delikatesy „pod 3”,convenience,,50.256092,19.0116649
Żabka,convenience,,50.2607746,19.0239652
BioBazar Huta Baildon,,marketplace,50.2676392,18.9940416
Targowisko Giszowiec,,marketplace,50.22355693781193,19.06179296081003
Targowisko Miejskie,,marketplace,50.224681043371994,18.9658425406545
Szaberplac,,marketplace,50.262782205904195,18.98295130938339
MOL,convenience,fuel,50.25089641060555,19.004459172217
BP Sokół,convenience,fuel,50.24872223073224,19.02674154491777
Galeria Katowicka,mall,,50.258839903259634,19.01697020241629
Spożywczy,convenience,,50.23482882575649,18.96292405084517
Auchan,supermarket,,50.23023490247936,18.949927302507632
Delikatesy Vento,convenience,,50.220804796143696,18.961968773843637
Sklep Spożywczy,convenience,,50.21948467234977,18.961445482546985
Żabka,convenience,,50.193129618632604,18.943019128988627
Biedronka,supermarket,,50.20201004638228,18.990357925309556
Żabka,convenience,,50.20545110701296,18.983672081499872
Netto,supermarket,,50.2062080104804,18.988875159551174
Lidl,supermarket,,50.22681834101489,19.060872597464343
MyModel,convenience,,50.264625487078234,19.105938446620794
Lidl,supermarket,,50.25618477529877,19.094488754790262
Biedronka,supermarket,,50.263163567787544,19.09406311891654
Kiosk,convenience,,50.26245638026635,19.099354378657143
Sklep Pod Ręką,supermarket,,50.262138419906876,19.10181315752638
,convenience,,50.262046815218596,19.102110497503904
Aldi,supermarket,,50.23137085059643,18.99496125943664
E.Leclerc,supermarket,,50.220181568188494,18.991100756207057
Lidl,supermarket,,50.222574225076755,18.990452188974604
Jacek i Adam,convenience,,50.23059100197857,18.98775044698152
Lidl,supermarket,,50.2342679640423,18.97532826369963
Biedronka,supermarket,,50.2764125857063,19.066482878121537
Społem,convenience,,50.277084674338845,19.06735095727347
Nowy Rozdzień,supermarket,,50.278418117380106,19.07798992294834
Rawa Park Handlowy,mall,,50.27118507619907,19.05828792665763
Biedronka,supermarket,,50.27087543954916,19.041579157516388
Amic,convenience,,50.29131849464618,19.006467014179712
Silesia City Center,mall,,50.27065842986577,19.0049680857265
,convenience,,50.27124755227874,19.012737016274592
Centrum Handlowe 3 Stawy,mall,,50.24311548582421,19.037664527956203
Lidl,supermarket,,50.24689397716467,19.039185099329938
Centrum Handlowe Auchan Katowice,mall,,50.274061050793016,18.968854668390758
,mall,,50.26306161651301,18.985935640938855
Biedronka,supermarket,,50.2536338624492,19.039901975033068
PSS Społem,supermarket,,50.252945946480054,19.00522421784496
Netto,supermarket,,50.26385063400262,19.00441091134062
MarketVita Express,convenience,,50.26321839716584,19.00321591750811
Punkt 44,mall,,50.262510767015904,19.005974574052363
Delikatesy Kubik,convenience,,50.25467435570557,19.00315097844305
Galeria Skarbek,mall,,50.2597772595262,19.020738858942302
Dom Handlowy Ślązak,mall,,50.26083289206597,19.020139999785247
Lidl,supermarket,,50.27959280882917,18.973867285407174
ALDI,supermarket,,50.28448555318829,18.971366030809886
Obroki,,marketplace,50.269632017327396,18.959244931588273
,,marketplace,50.2637671055366,19.09577882740921
Supersam,mall,,50.262173417792276,19.01890021618159
,,marketplace,50.255003839013305,19.018467270124283
Centrum Handlowe Załęże,mall,,50.262785611379336,18.98635739803017
Auchan,supermarket,,50.22003631854077,18.96966001915902
Targowisko,,marketplace,50.27941571894726,19.006074404697042
Lidl,supermarket,,50.25923359514717,19.036987379486355
ALDI,supermarket,,50.25880191778928,19.042541927745404
Stokrotka,supermarket,,50.20328727560179,18.984738841899446
Biedronka,supermarket,,50.21856963912378,18.96916926240318
Biedronka,supermarket,,50.23145559181392,18.963074474801154
Biedronka,supermarket,,50.286163550152565,18.96850454509892
Lidl,supermarket,,50.26627872780195,19.05056431615369
Intermarché,supermarket,,50.19972034792232,18.97534836387502
Carrefour Express,convenience,,50.258333659828835,19.0179468480282
Biedronka,supermarket,,50.245571973756334,19.090991670994804
Targowisko w Murckach,,marketplace,50.19904794981149,19.043353152467077
Tauzen Park,mall,,50.285495583263476,18.969740227981124
Lidl,supermarket,,50.2611454120154,19.00891761988492
Libero Katowice,mall,,50.22415681411106,18.987030152331897
,convenience,,50.230323441100424,18.97238516237405
Żabka,convenience,,50.21246061925489,18.987912765640175
PKM Olkusz,convenience,fuel,50.24429565138056,19.025292647680246
Kaufland,supermarket,,50.241073219611074,18.997585317177236
Lidl,supermarket,,50.23021968455434,18.9389868153192
Kaufland,supermarket,,50.270246944384525,19.00790029301477
ALDI,supermarket,,50.26927674404725,19.033131811510987
Roździeń,mall,,50.27920661776909,19.08035442536152
Biedronka,supermarket,,50.20395903232606,19.04681985614614
Kaufland,supermarket,,50.213914917654265,18.976038094677303
Lidl,supermarket,,50.18647632163491,18.957150030035162
Biedronka,supermarket,,50.271307422403204,19.058536741628807
KruKam.pl,convenience,,50.224054386508314,18.986547272227472
Biedronka,supermarket,,50.22409602384332,18.985603659381304
,mall,,50.27476307100543,18.983672923909047
Targowisko Miejskie,,marketplace,50.26960151659511,19.026858288757442
