name,shop,amenity,latitude,longitude
,convenience,,50.0489451,19.9429898
Carrefour Market,supermarket,,50.0542825,19.9550434
Żabka,convenience,,50.007981,19.9493604
,supermarket,,50.0584187,19.9800841
Podwawelska SP,supermarket,,50.0589424,19.9760187
Żabka,convenience,,50.0107093,19.9561895
Sklep ogólnospożywczy,convenience,,50.0134464,20.045175
,convenience,,50.0303499,19.9188717
Żabka,convenience,,50.0739247,20.0343051
,supermarket,,50.0174906,19.9658214
Reneta,convenience,,49.9990514,19.8957709
Sklep spożywczo-przemysłowy,convenience,,50.0038926,19.8862691
Żabka,convenience,,50.0380195,19.9410319
,convenience,,50.0415413,19.9430513
Żabka,convenience,,50.0420478,19.9434287
Market Podgórski,convenience,,50.0407156,19.9425223
Żabka,convenience,,50.0408046,19.942946
Żabka,convenience,,50.0806211,19.9259154
Kiosk spożywczy,convenience,,50.0404074,19.9393079
Carrefour Express,convenience,,50.0415658,19.9430563
Żabka,convenience,,50.0738634,19.9334909
Lewiatan,supermarket,,50.0340131,19.972721
Biedronka,supermarket,,50.0963432,19.9482304
Żabka,convenience,,50.0356663,19.9352228
Żabka,convenience,,50.070066,19.9767543
Żabka,convenience,,50.0681334,19.9274266
Lewiatan,convenience,,50.0737722,20.0490581
Żabka,convenience,,50.0096331,20.0226624
Biedronka,supermarket,,50.0863744,19.9387191
Żabka,convenience,,50.0870131,19.9404933
Żabka,convenience,,50.0779183,19.9241631
Żabka,convenience,,50.0814494,20.001387
Lewiatan,supermarket,,50.0817528,19.99991
ABC,convenience,,50.0159673,20.0244751
Groszek,convenience,,49.9943072,19.9907147
Żabka,convenience,,50.0097086,19.9482582
Rabat,convenience,,50.0096538,19.9482478
Żabka,convenience,,50.0098639,19.9468719
Carrefour Express,convenience,,50.0681305,19.9500205
Limonka,convenience,,50.0814953,19.9778971
Żabka,convenience,,50.0779321,19.970792
,convenience,,50.0828979,19.9756257
Avita,supermarket,,50.0821418,20.01664
Żabka,convenience,,50.0790761,20.0159489
Delikatesy,supermarket,,50.0821668,20.0131677
Żabka,convenience,,50.0917978,19.9794115
Społem,convenience,,50.0844182,20.0137252
Żabka,convenience,,50.0458842,19.9301861
Biedronka,supermarket,,50.0888066,19.9491593
Kaufland,supermarket,,50.0841107,19.9362424
Plac Targowy Prokocim,,marketplace,50.0170834,20.0107375
Plac Handlowy Beskidy,,marketplace,50.0144112,19.9489977
,convenience,,50.0354489,19.8870998
Delikatesy Happy 24h,convenience,,50.0601393,19.9623814
,convenience,,50.0395852,20.0257851
Żabka,convenience,,50.077739,19.9068064
"Sklep ""Pod nosem""",convenience,,50.0758226,19.9894442
Carrefour Express,convenience,,50.0636554,19.9373934
Żabka,convenience,,50.0935088,19.9285889
MarketVita,convenience,,50.0539409,19.9395762
Żabka,convenience,,50.0693601,19.9115776
Tabiś,convenience,,50.0911706,19.9044381
Żabka,convenience,,50.0600018,19.8946649
,convenience,,50.0973174,20.0464109
Delikatesy Pokusa,convenience,,50.0406568,19.9969112
Spar,convenience,,50.0354523,19.9997711
Targ Ekosfera,,marketplace,50.0420308,19.9799547
Żabka,convenience,,50.0056856,19.904957
Bacówka,convenience,,50.0058649,19.9049755
Mini Market u Rafała,convenience,,50.0969829,20.074063
Avita,convenience,,50.0525011,19.9418189
Żabka,convenience,,50.0571769,19.9767164
Żabka,convenience,,50.102391,20.0162116
Żabka,convenience,,50.0744441,19.9353101
Żabka,convenience,,50.0157402,20.0003598
Żabka,convenience,,50.0454067,19.9558285
Żabka,convenience,,50.069239,19.8950936
Żabka,convenience,,50.0690977,19.9525483
Żabka,convenience,,50.0915443,19.9917843
,convenience,,50.093779,19.9984474
Marko,convenience,,50.0952116,19.9991142
Żabka,convenience,,50.0153107,20.0096923
Żabka,convenience,,50.0893086,19.9578224
Żabka,convenience,,50.0687817,19.926661
Chorten,supermarket,,50.1017479,19.9462481
Żabka,convenience,,50.0328453,19.9390898
Żabka,convenience,,50.0453336,19.9669028
Żabka,convenience,,50.0146711,20.0000127
Żabka,convenience,,50.0229931,19.9987973
Lewiatan,convenience,,50.0231963,19.9957357
Lewiatan,supermarket,,50.0954117,19.9887577
Żabka,convenience,,50.0884989,19.967382
Żabka,convenience,,50.0663022,19.95588
Żabka,convenience,,50.0891839,19.9776096
Rabat,convenience,,50.0675524,20.0487794
,convenience,,50.0795156,20.0363473
Żabka,convenience,,50.0462756,19.949499
Carrefour Express,convenience,,50.0526635,19.9446894
Carrefour Market,supermarket,,50.0176145,19.8932039
Lewiatan,convenience,,50.0172391,19.9800141
Jubilat,supermarket,,50.055732,19.9277712
Żabka,convenience,,50.0698444,20.0127324
abc,convenience,,50.0164463,20.0061685
Lidl,supermarket,,50.0117483,19.8872125
Mc Kaczor,convenience,,50.0838006,19.9696873
Żabka,convenience,,50.0484691,19.9676888
Biedronka,supermarket,,50.0625803,19.9364224
Lewiatan,convenience,,50.0159529,19.950962
Żabka,convenience,,50.0885423,19.9389782
Żabka,convenience,,50.0463227,19.9547962
Avita,convenience,,50.0740101,19.9351775
Żabka,convenience,,50.0586292,19.9634631
Żabka,convenience,,50.0499849,19.9428989
Żabka,convenience,,50.0440439,19.9477923
,convenience,,50.00529,20.0066923
Żabka,convenience,,50.0376963,19.9663664
Żabka,convenience,,50.0983873,20.0140457
,convenience,,50.098705,20.0247777
Żabka,convenience,,50.0038264,19.9051839
Żabka,convenience,,50.0158092,20.0123348
Stokrotka,supermarket,,50.0226238,20.0492139
Żabka,convenience,,50.0746698,19.9231417
Żabka,convenience,,50.064612,19.9448314
Żabka,convenience,,50.0690712,19.9328409
Ząbek,supermarket,,50.0750111,20.0327816
Żabka,convenience,,50.0760433,20.0325099
PSS Społem Zgoda,convenience,,50.0728818,19.9304777
Żabka,convenience,,50.0673758,19.9142123
Carrefour Express,convenience,,50.0623483,19.9356369
Żabka,convenience,,50.0635411,19.9348509
Żabka,convenience,,50.0631249,20.0076556
,convenience,,49.9999924,19.9123516
Żabka,convenience,,50.0201429,19.9573468
,convenience,,50.0411167,20.003811
Żabka,convenience,,50.0421103,19.9999765
Lewiatan,convenience,,50.0421309,19.9996599
Żabka,convenience,,50.0855794,19.9163193
Żabka,convenience,,50.054247,19.9643585
Lewiatan,supermarket,,50.0768457,19.9059715
Żabka,convenience,,50.0723495,19.9169943
Żabka,convenience,,50.0738094,19.9157447
Żabka,convenience,,50.0609381,19.9297981
Żabka,convenience,,50.073093,19.9828625
Spar Express,convenience,,50.0873553,19.9535867
Żabka,convenience,,50.0336596,19.9718744
Grządka,supermarket,,50.0494913,19.9588787
Żabka,convenience,,50.084807,19.8858331
Żabka,convenience,,50.0638994,19.9468039
Żabka,convenience,,50.067235,19.9494625
Żabka,convenience,,50.0647462,19.9277087
ALDI,supermarket,,50.094506,20.0087513
Żabka,convenience,,50.0672559,19.9283919
Żabka,convenience,,50.0538843,19.9488369
Żabka,convenience,,50.0530011,19.9170319
Żabka,convenience,,50.0533857,19.9222196
Żabka,convenience,,50.0548592,19.9250153
Zdrowo,convenience,,50.057962,19.9484087
O!,convenience,,50.0710413,19.8932555
Żabka,convenience,,50.0663673,19.9862031
Żabka,convenience,,50.0675376,19.9424453
Biedronka,supermarket,,50.0142,19.8960734
Żabka,convenience,,50.0427425,19.9453374
,convenience,,50.0524777,19.9498444
JustShop,convenience,,50.0497147,19.9426962
Żabka,convenience,,50.0479053,19.9436871
Żabka,convenience,,50.0447357,19.958606
Żabka,convenience,,50.0260988,19.9310495
Carrefour Express,convenience,,50.0490175,19.9310115
,convenience,,50.0795207,20.037114
"Kiosk ""U Gosi""",convenience,,50.0898356,20.0910404
Biedronka,supermarket,,50.0788644,19.922796
Żabka,convenience,,50.0589172,19.9499233
Żabka,convenience,,50.0211243,20.0468013
Żabka,convenience,,50.0105504,19.9771237
Auchan,supermarket,,50.0938622,19.9466236
Żabka,convenience,,50.0687155,19.9099155
Bacówka,convenience,,50.0484035,19.9447025
Hurtownia Zabawek FORFUN,supermarket,,50.0425657,19.9732731
Żabka,convenience,,50.0460435,19.9265609
Żabka,convenience,,50.0401378,19.9849564
Regionalne smakołyki,convenience,,50.084609,19.8866982
Carrefour Express,convenience,,50.0414956,19.926697
Żabka,convenience,,50.0450323,19.9206486
Żabka,convenience,,50.0455632,19.933282
Żabka,convenience,,50.0473645,19.9286644
Żabka,convenience,,50.0442945,19.9238674
Żabka,convenience,,50.0711836,19.9396642
Żabka,convenience,,50.0697184,19.9376071
Lewiatan,supermarket,,50.0771174,20.0371625
Żabka,convenience,,50.0626068,19.9377396
Żabka,convenience,,50.0643821,19.9408651
Carrefour Express,convenience,,50.063367,19.9403645
Rajska Mydlarnia,convenience,,50.069041,19.9382705
Żabka,convenience,,50.0510938,19.938313
Żabka,convenience,,50.0243886,19.960739
Żabka,convenience,,50.0726308,19.9805602
Żabka,convenience,,50.0225797,20.0503607
Lewiatan,convenience,,50.0819818,20.0226672
Żabka,convenience,,50.0837313,20.0184636
abc,convenience,,50.0252908,19.9159995
Żabka,convenience,,50.0289089,19.9162559
Carrefour Express,convenience,,50.0507717,19.9422249
Delikatesy Premium,supermarket,,50.0419821,19.9925586
Żabka,convenience,,50.0442998,19.9865299
Żabka,convenience,,50.0066276,19.8747935
Żabka,convenience,,50.0594876,19.9274249
Mix Markt,supermarket,,50.0864818,20.0192204
Żabka,convenience,,50.0447855,19.9984342
Żabka,convenience,,50.0574972,19.9231572
Żabka,convenience,,50.0733845,19.8778546
