name,amenity,leisure,tourism,latitude,longitude
,,,artwork,51.7699158,19.442198
Tężnia solankowa w parku Górka Widzewska,,,attraction,51.7582406,19.5261057
,theatre,,,51.7604236,19.5272836
Drzewo Pokoleń,,,artwork,51.7861868,19.4728464
Ols,,,attraction,51.7268389,19.3745295
Łódź w pigułce — Zasłużeni dla Łodzi,,,artwork,51.7678836,19.4563844
Aleja Gwiazd w Łodzi,,,attraction,51.7686425,19.4566018
Narodziny Dnia,,,artwork,51.7722642,19.4549893
,drinking_water,,artwork,51.7637034,19.4580449
,drinking_water,,artwork,51.7609266,19.458035
"Zespół tańca ludowego ""Harnam",,dance,,51.7450378,19.4621795
,,,artwork,51.7444063,19.4632098
Marzenie Abramka,,,artwork,51.7864863,19.4737978
Wiedźmin,,,artwork,51.7577997,19.4602337
Bocian Czarny,,,artwork,51.757618,19.4639141
Love letter,,,artwork,51.7779601,19.4699054
Mural,,,artwork,51.7751622,19.4571073
Kamienica w zieleni,,,artwork,51.7590463,19.4717302
Jan Kowalewski,,,artwork,51.7624229,19.4602463
Neon Mewa,,,artwork,51.7659732,19.4596968
Teatr Lalek Arlekin,theatre,,,51.773178,19.4508363
Życie jest stanem umysłu,,,artwork,51.7619189,19.4437727
Fale,,,artwork,51.7788708,19.4775501
Anatomy of funny moments,,,artwork,51.778487,19.4758252
Moto Arena Łódź,,stadium,,51.7649343,19.4297497
Calypso,,fitness_centre,,51.7442793,19.4600459
Wzrastasz?,,,artwork,51.7722425,19.4455931
Pegaz ze złamanym skrzydłem,,,artwork,51.7548279,19.4589477
Just Gym,,fitness_centre,,51.7502295,19.4456724
Miłość! Wolność! Pamięć! Życie!,,,artwork,51.7728553,19.463135
Magnes,nightclub,,,51.7770686,19.4524991
Well Fitness Łódź Brama Miasta,,fitness_centre,,51.7692219,19.4656777
Pływalnia SP 173,,sports_centre,,51.7640044,19.463428
,,,artwork,51.7990372,19.4550544
zabytkowe łódzkie tramwaje,,,attraction,51.7542043,19.3809896
Ukraińskie ludobójstwo na Polakach w latach 1939-1947,,,artwork,51.7319954,19.4736276
Serce WOŚP,,,artwork,51.7783447,19.4512606
Twórczość czasu,,,artwork,51.7557274,19.4576098
Rubinstein,,,artwork,51.7688488,19.4612114
ZwyKły,,,artwork,51.7735483,19.4567955
Sobie,,,artwork,51.7785955,19.4532588
Strzelnica C4 GUNS,,,attraction,51.7588956,19.5012143
Dom Kultury Relax,community_centre,,,51.7981394,19.3747707
Każdy chce jakoś nie żyć,,,artwork,51.7681966,19.4488079
Drzewo,,,artwork,51.7569844,19.5358796
Izba Pamięci Osiedla imienia Montwiłła Mireckiego,,,attraction,51.7739625,19.4157383
na językach,nightclub,,,51.7679586,19.4574166
EMS FitFactory,,fitness_centre,,51.7346474,19.4800429
Retrogaming Club,,amusement_arcade,,51.7640686,19.4679241
Kopalnia piasku,,,viewpoint,51.7995335,19.5617433
Łabędzie,,,artwork,51.7346078,19.4944856
Wyderki orientalne,,,attraction,51.7616024,19.4136434
Makaki wanderu,,,attraction,51.7614083,19.413883
Krokodyl gawialowy,,,attraction,51.7605534,19.4144852
Orangutan sumatrzański,,,attraction,51.7604851,19.4142347
Gibboniec żółtolicy,,,attraction,51.7603735,19.4142916
Binturong,,,attraction,51.7601254,19.4144507
Niedźwiedź malajski,,,attraction,51.7602011,19.4147498
ZOO Łódź,,,artwork,51.7639348,19.4124032
Motylarnia,,,attraction,51.7593286,19.4150901
Bomber,,,artwork,51.7913764,19.4643427
Strefa oceaniczna,,,attraction,51.7609086,19.4141803
Langury malajskie,,,attraction,51.7602602,19.4143856
Strefa Wysp Sundajskich,,,attraction,51.7603914,19.4145754
Strefa Celebes,,,attraction,51.7615229,19.4138453
Słonie indyjskie,,,attraction,51.761949,19.4129826
,,,viewpoint,51.7619339,19.4119351
parkrun Las Łagiewnicki,,,attraction,51.8246934,19.4726663
Dream Body PREMIUM EMS - Łódź Widzew,,fitness_centre,,51.7630162,19.5137759
The Librarian,,,artwork,51.7618681,19.4432466
Narodowe Centrum Kultury Filmowej,,,museum,51.7680941,19.4692763
Centrum Komiksu i Narracji Interaktywnej EC1,,,museum,51.7671282,19.4698917
Ulica Żywiołów EC1,,,museum,51.7670381,19.4679586
Klub Wooltura,arts_centre,,,51.7666399,19.4525761
Akademia Bodymental,,fitness_centre,,51.7616613,19.4405
Socha sv. Jana Nepomuckého,,,artwork,51.7108229,19.4872492
Towarto,,,artwork,51.7725646,19.4793703
Ptak z desek,,,artwork,51.7860295,19.4587939
Jonasz,,,artwork,51.7761075,19.4446003
Lapidarium detalu architektonicznego,,,museum,51.7677457,19.4534782
Oblicze piękna,,,artwork,51.7720974,19.4589954
I jak tu żyć bez Głowy?,,,artwork,51.760921,19.4716785
,,,viewpoint,51.7778044,19.5513325
,,,viewpoint,51.7806125,19.5530856
Energy,,fitness_centre,,51.7992231,19.4556334
One On One Studio,,fitness_centre,,51.7542666,19.4258451
Labirynt,,,attraction,51.7552886,19.4051626
Widzewski Dom Kultury,arts_centre,,,51.7618468,19.499012
Labirynt,,,attraction,51.7553688,19.405281
,,,artwork,51.7552853,19.4045044
,,,artwork,51.7609393,19.4079274
,,,artwork,51.7711839,19.4660099
,,,artwork,51.7709745,19.4645172
,,,artwork,51.7703267,19.466796
,,,artwork,51.7702061,19.4642943
Zegar Słoneczny,,,artwork,51.7806306,19.4542954
Miś Koralgol,,,artwork,51.7687017,19.4606894
Cegła z odciskiem łapy psa z czasów Kopernika,,,artwork,51.7632984,19.4514828
Fit Fabric,,fitness_centre,,51.7762939,19.4648729
,,,viewpoint,51.8093189,19.6090601
Bieg ulicą Piotrkowską Rossmann Run,,,artwork,51.7768912,19.4569829
"Podwórko ""Łodzi zwanej Pożądaniem""",,,attraction,51.7595629,19.4509139
Wędruj,,,artwork,51.7780255,19.4955111
,,,artwork,51.7642515,19.439755
,,,artwork,51.7548263,19.4514732
,,,artwork,51.7538584,19.4528384
,,,artwork,51.7598547,19.4585197
Galerie Miejskie w Łodzi,,,gallery,51.7637929,19.4573537
Arena Club,nightclub,,,51.7657417,19.4569019
,,,artwork,51.7926082,19.4735447
,,,artwork,51.786553,19.4682732
Centrum Przysposobienia Wojskowego Lotniczego,,,artwork,51.7594766,19.4524241
VeraSport,,sports_centre,,51.7801337,19.4021839
Bielik,,,artwork,51.7739895,19.4817715
Koronka,,,artwork,51.7468905,19.4565785
Cross Rage,,sports_hall,,51.7916748,19.4200263
Tygrys,,,artwork,51.7394867,19.4418092
Volt Boulderownia,,sports_centre,,51.7411922,19.4807735
,,,artwork,51.7621703,19.50949
,,,artwork,51.7800902,19.4518723
,,,artwork,51.7791019,19.4524694
,,,artwork,51.7802332,19.453399
,,,artwork,51.7801015,19.4534314
Fit Fabric,,fitness_centre,,51.7495684,19.4479067
Chwała Armii Krajowej,,,artwork,51.7469807,19.3893294
Kuczka Chaskiela Pelca,,,attraction,51.7666809,19.4573106
Muzeum Światła,,,museum,51.773835,19.4543804
Chava Rosenfarb,,,artwork,51.7850376,19.4542156
Centrum Zajęć Pozaszkolnych nr 1,community_centre,,,51.7866025,19.4614951
"Wdech, wydech",,,artwork,51.7707318,19.4610881
Hala Centrum Sportu UŁ,,sports_hall,,51.7809547,19.4935595
Studencki Klub Turystyczny PŁazik,community_centre,,,51.7460487,19.4497945
Teatr Komedii Impro w Łodzi,theatre,,,51.7612768,19.4598998
Fit Fabric,,fitness_centre,,51.7815141,19.4839987
HopaLupa,,,theme_park,51.7499581,19.4490176
Król Kul,,bowling_alley,,51.7497565,19.4490512
,,fitness_centre,,51.7488505,19.4690386
Spectrum 7,,dance,,51.7677457,19.4582134
,,,artwork,51.7897608,19.4746701
,,,artwork,51.7931417,19.4919292
Muzeum Książki Artystycznej,,,museum,51.7531011,19.4777662
,,,artwork,51.778334,19.4698513
,,,artwork,51.7629857,19.4597083
,,,artwork,51.7640003,19.4628775
JustGym,,fitness_centre,,51.7312138,19.5053518
,,,artwork,51.7708591,19.4621993
,,,artwork,51.7814947,19.4505519
Święty Dominik czyta Biblię,,,artwork,51.7697243,19.4514067
"Zbiornik nr2 ""Solina""",,,artwork,51.772231,19.4566669
Spot Boulder Caffe,,sports_centre,,51.8083059,19.3822233
Jazda! Park,,bowling_alley,,51.7589671,19.4603112
Hala Sportowa,,sports_centre,,51.749368919836456,19.45173344087155
Orientarium ZOO Łódź,,,zoo,51.7610891658849,19.41252392335799
Cinema City,cinema,,,51.78084516087307,19.448988774385715
Kręgielnia Grakula,,bowling_alley,,51.78050730317735,19.449226837056983
Muzeum Sztuki MS2,,,museum,51.77882529914269,19.44650832170796
Łódzki Klub Piłkarski „Kolejarz”,,stadium,,51.77206991753669,19.40995047501318
Pałac Izraela Poznańskiego w Łodzi,,,attraction,51.779134500644794,19.451082218655156
Willa Ludwika Grohmana,,,attraction,51.75309484787273,19.473861546025734
MKS Metalowiec,,sports_centre,,51.73804498524,19.474809284003346
Szkoła Mistrzostwa Sportowego im. Kazimierza Górskiego,school,sports_centre,,51.7509886256899,19.476722909800092
