name,shop,amenity,latitude,longitude
Żabka,convenience,,51.7438036,19.4665805
Lazur,supermarket,,51.772063,19.4417731
Żabka,convenience,,51.7774941,19.4225489
,convenience,,51.7112372,19.4417265
Żabka,convenience,,51.7377289,19.4448651
Żabka,convenience,,51.7619415,19.4929641
Żabka,convenience,,51.7608612,19.4955182
Primus,convenience,,51.7559015,19.484842
U Gosi,convenience,,51.7889093,19.4403712
,convenience,,51.7443512,19.454357
Żabka,convenience,,51.7366523,19.4431495
Żabka,convenience,,51.7876232,19.4436738
Odido,convenience,,51.7273421,19.4234875
Żabka,convenience,,51.7696122,19.4564599
Gama Mini,convenience,,51.7949497,19.4324979
Żabka,convenience,,51.7948882,19.4330375
Żabka,convenience,,51.7475182,19.4608977
Carrefour,supermarket,,51.7104368,19.4918912
Żabka,convenience,,51.7193612,19.4861823
Warzywniak Owoce i Warzywa,convenience,,51.7559293,19.484968
Delikatesy Fabryczne,convenience,,51.7537644,19.4820936
Żabka,convenience,,51.7805627,19.485004
Lewiatan,supermarket,,51.7815653,19.4842618
Żabka,convenience,,51.7766407,19.4477201
groszek,convenience,,51.7980011,19.4337017
Eko Bene,convenience,,51.7980217,19.4334567
Carrefour Express,convenience,,51.7709316,19.4586116
Żabka,convenience,,51.7995317,19.4527871
Żabka,convenience,,51.7992277,19.4568092
Żabka,convenience,,51.7662162,19.4626558
Livio,convenience,,51.7334122,19.5030179
Sklep spożywczy,convenience,,51.7602715,19.4724968
Żabka,convenience,,51.7520615,19.4526733
Żabka,convenience,,51.7970004,19.3946655
Żabka,convenience,,51.7835642,19.3920617
Żabka,convenience,,51.7662284,19.4568068
Społem,supermarket,,51.7586285,19.4577147
Żabka,convenience,,51.7577513,19.4367756
Żabka,convenience,,51.7919891,19.5245306
Sklep Tu Kupisz Wszystko,convenience,,51.7557915,19.4582083
Żabka,convenience,,51.7904495,19.4828848
Żabka,convenience,,51.7925581,19.4857735
Żabka,convenience,,51.7572636,19.4514099
Żabka,convenience,,51.7718015,19.4421841
Jawex,convenience,,51.7693965,19.4438025
Żabka,convenience,,51.7645635,19.4447405
Żabka,convenience,,51.764718,19.4498691
Żabka,convenience,,51.7553492,19.4713546
Sklep spożywczy ABC,convenience,,51.7602348,19.4420375
Żabka,convenience,,51.7639371,19.4754264
Biedronka,supermarket,,51.762163,19.4755729
Żabka,convenience,,51.7670099,19.4755787
Żabka,convenience,,51.7841769,19.4583354
Delikatesy „Witaj”,convenience,,51.7870846,19.4480673
