name,highway,latitude,longitude
Św. Ojca Pio/Podleśna,bus_stop,53.1199436,23.173013
Miłosza/Atrium Biała,bus_stop,53.1217209,23.1786394
Miłosza/Branickiego,bus_stop,53.1245147,23.1812577
Piastowska/Chrobrego,bus_stop,53.1289109,23.1880057
Piastowska/Mieszka I,bus_stop,53.131998,23.1925321
Piastowska/Os. Piasta,bus_stop,53.134811,23.1952376
Piastowska/Gen. Sulika,bus_stop,53.1396178,23.1996242
Produkcyjna/Pętla,bus_stop,53.1661363,23.0809182
Konstytucji 3 Maja/Studzienna,bus_stop,53.145423,23.1134801
Baranowicka/Plażowa,bus_stop,53.1231097,23.2191421
Kaczorowskiego/Cieszyńska,bus_stop,53.1266445,23.1503742
Ciołkowskiego/Instytut Meteorologii,bus_stop,53.1094997,23.1648049
Ciołkowskiego/Instytut Meteorologii,bus_stop,53.1091897,23.1630327
Ciołkowskiego/Mickiewicza,bus_stop,53.1136381,23.176904
Słonimska/Urząd Miejski,bus_stop,53.1341743,23.1740525
Waszyngtona/Szpital Uniwersytecki,bus_stop,53.126038,23.1588784
Chełmońskiego/Kazimierza Wielkiego,bus_stop,53.1484704,23.2025282
Chełmońskiego/Szymanowskiego,bus_stop,53.1481261,23.2065585
Niemeńska/Wiślana,bus_stop,53.1640692,23.2229538
Wiślana/Pętla,bus_stop,53.1642009,23.2231965
Popiełuszki/Boboli,bus_stop,53.128298,23.0860526
Popiełuszki/Ubocze,bus_stop,53.1271333,23.0946819
Boboli/Letnia,bus_stop,53.125382,23.0862566
Popiełuszki/Batalionów Chłopskich,bus_stop,53.1278222,23.0922209
Popiełuszki/Sikorskiego,bus_stop,53.1273373,23.0962126
Waszyngtona/Wesoła,bus_stop,53.1238162,23.15044
Zawady/Św. Krzysztofa,bus_stop,53.1691076,23.1101623
Św. Krzysztofa/Kościół,bus_stop,53.1694904,23.1114918
42. Pułku Piechoty/Zacisze Dolistówki,bus_stop,53.1419255,23.2226542
Zabłudowska/Gminna,bus_stop,53.0912761,23.2427647
Bitwy Białostockiej/1000-lecia PP,bus_stop,53.1457353,23.1587945
Bitwy Białostockiej/Kombatantów,bus_stop,53.1481079,23.1635517
Kazimierza Wielkiego/Chełmońskiego,bus_stop,53.1492066,23.2020368
Wyszyńskiego,bus_stop,53.1299065,23.1411665
