name,leisure,landuse,natural,latitude,longitude,area_m2,score
,,grass,,54.41021428469962,18.560353088794027,2121.2615478364705,1484.8830834855294
,,grass,,54.410034693379934,18.560207565179777,802.1035746847746,561.4725022793422
,,grass,,54.41009445128086,18.560625871796265,811.3273572749234,567.9291500924463
,,grass,,54.410342807400944,18.560065150568892,998.0747783541897,698.6523448479327
,,grass,,54.41040737551539,18.56048268991734,780.6646486191628,546.4652540334139
,,grass,,54.40983720149681,18.56036108615361,443.3042952990351,310.31300670932455
,,grass,,54.40993575002586,18.558851950006385,338.44574598201405,236.9120221874098
,,grass,,54.409882316365845,18.560663769025776,406.16858436436735,284.31800905505713
,,grass,,54.40995817997321,18.55985156023803,2012.3300482684685,1408.631033787928
,,grass,,54.409831815229516,18.55920089601754,2261.353265076797,1582.9472855537579
,,grass,,54.40957697278569,18.55934992819809,4822.10908881317,3375.476362169219
,,grass,,54.40940401253754,18.55904619501666,1223.1042529993026,856.1729770995117
,,grass,,54.40980261156462,18.558648684570766,1745.64781888421,1221.953473218947
,,grass,,54.40934129103523,18.55927363064875,4678.3963613791,3274.87745296537
,,grass,,54.411668516487424,18.56563901853862,25079.2670037355,17555.486902614848
,,grass,,54.409965596629185,18.560594175138412,75.03047366270435,52.52133156389304
,,grass,,54.40998907016934,18.561467638462528,1185.0565056380062,829.5395539466043
,,grass,,54.410157050743635,18.562603173376306,418.41305923743903,292.8891414662073
,,grass,,54.41008158879656,18.56140445070761,1000.8222963070252,700.5756074149176
,,grass,,54.410462404481756,18.560120177018124,126.3235370184134,88.42647591288937
,,grass,,54.41049650619699,18.560358000811437,102.73759746383908,71.91631822468734
,,grass,,54.40993442738243,18.56034617011527,77.15320282280926,54.00724197596648
,,grass,,54.410230725462796,18.56256957211145,588.5658274943603,411.9960792460522
,,grass,,54.40979272039158,18.560065225274343,337.7413729233252,236.4189610463276
,,grass,,54.40964030098519,18.561100346924903,1084.5768852981394,759.2038197086976
,,grass,,54.35679033470826,18.615187276093348,5266.270134294296,3686.3890940060073
,,grass,,54.357186847273034,18.6142907535201,1734.795296067537,1214.3567072472758
,,grass,,54.35707291728072,18.614596989813936,805.5475536760671,563.8832875732469
Skwer im. Ignacego Wilczewskiego,park,,,54.35081202884601,18.6317583480729,6965.028720302966,6965.028720302966
,,grass,,54.35662953676549,18.632408123136802,2423.858401486896,1696.7008810408272
,,grass,,54.35655446667927,18.630317299999994,131.96420430993135,92.37494301695193
,,meadow,,54.39928716097358,18.464428672486335,2313.408274829091,1156.7041374145456
Dolina Reinkego (Źródlana),,,grassland,54.38897190935773,18.563076188875254,88256.16905639113,61779.318339473786
Skwer prof. Pawła Gałuszki,park,,,54.38360418326729,18.580560669636622,1474.0245835538003,1474.0245835538003
,,forest,,54.28346814897502,18.60209326007864,120728.38764963181,96582.71011970546
Skwer im. Ireny Jarockiej,park,,,54.40652600355683,18.562367450677595,14795.995143489125,14795.995143489125
,park,,,54.34745912512298,18.650155007538956,23026.945933091596,23026.945933091596
